Tool,Category,Patch,GitHubLink,ChangeType,CodeLine,RequireType
smartfix,unchecked_low_level_calls,0xe09b1ab8111c2729a76f16de96bc86a7af837928,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/unchecked_low_level_calls/0xe09b1ab8111c2729a76f16de96bc86a7af837928/0xe09b1ab8111c2729a76f16de96bc86a7af837928.diff,added,require(((amount == 0) || (((amount * DEV_FEE) / amount) == DEV_FEE))); /* <FIX> Insert:BC */,invariant
smartfix,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/open_address_lottery/open_address_lottery.diff,added,require(((msg.value == 0) || (((msg.value * 7) / msg.value) == 7))); /* <FIX> Insert:BC */,invariant
smartfix,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/open_address_lottery/open_address_lottery.diff,added,require((block.number >= lastReseed)); /* <FIX> Insert:BC */,invariant
smartfix,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/open_address_lottery/open_address_lottery.diff,added,require((block.number >= 1)); /* <FIX> Insert:BC */,invariant
smartfix,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/open_address_lottery/open_address_lottery.diff,added,require(((tx.gasprice == 0) || (((tx.gasprice * 7) / tx.gasprice) == 7))); /* <FIX> Insert:BC */,invariant
smartfix,other,crypto_roulette,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/crypto_roulette/crypto_roulette.diff,added,require((block.number >= 1)); /* <FIX> Insert:BC */,invariant
smartfix,other,crypto_roulette,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/other/crypto_roulette/crypto_roulette.diff,added,require(((lastPlayed + 86400) >= lastPlayed)); /* <FIX> Insert:BC */,invariant
smartfix,denial_of_service,list_dos,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/denial_of_service/list_dos/list_dos.diff,added,require(((lastTimeOfNewCredit + TWELVE_HOURS) >= lastTimeOfNewCredit)); /* <FIX> Insert:BC */,invariant
smartfix,front_running,eth_tx_order_dependence_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.diff,added,require((owner == msg.sender)); /* <FIX> Insert */,invariant
smartfix,front_running,findthishash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/front_running/FindThisHash/FindThisHash.diff,added,require((smartfix_owner == msg.sender)); /* <FIX> Insert */,invariant
smartfix,front_running,odds_and_evens,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/front_running/odds_and_evens/odds_and_evens.diff,added,require(((tot + 1) >= tot)); /* <FIX> Insert:BC */,invariant
smartfix,front_running,odds_and_evens,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/front_running/odds_and_evens/odds_and_evens.diff,added,require(((players[0].number + players[1].number) >= players[0].number)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require(((collectedFees + msg.value) >= collectedFees)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require((100 >= _fee)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require(((collectedFees + ((msg.value * _fee) / 100)) >= collectedFees)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require(((msg.value == 0) || (((msg.value * _fee) / msg.value) == _fee))); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require(((_amt == 0) || (((_amt * 1000000000000000000) / _amt) == 1000000000000000000))); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require((((collectedFees / 100) == 0) || ((((collectedFees / 100) * _pcent) / (collectedFees / 100)) == _pcent))); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require((collectedFees >= feesToCollect)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,rubixi,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/rubixi/rubixi.diff,added,require((participants.length >= payoutOrder)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,wallet_04_confused_sign,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/wallet_04_confused_sign/wallet_04_confused_sign.diff,modified,"require((amount <= balances[msg.sender])); /* <FIX> Replace: ""(amount >= balances[msg.sender])"" => ""(amount <= balances[msg.sender])"" */",invariant
smartfix,access_control,arbitrary_location_write_simple,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.diff,added,require((bonusCodes.length >= 1)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,simple_suicide,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/simple_suicide/simple_suicide.diff,added,require((smartfix_owner == msg.sender)); /* <FIX> Insert */,invariant
smartfix,access_control,fibonaccibalance,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/FibonacciBalance/FibonacciBalance.diff,added,require(((withdrawalCounter + 1) >= withdrawalCounter)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,phishable,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/phishable/phishable.diff,modified,"require(msg.sender == owner); /* <FIX> Replace: ""tx.origin"" => ""msg.sender"" */",invariant
smartfix,access_control,mycontract,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/mycontract/mycontract.diff,modified,"require(msg.sender == owner); /* <FIX> Replace: ""tx.origin"" => ""msg.sender"" */",invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require(((_owners.length + 1) >= _owners.length)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require(((2 + i) >= 2)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require(((pending.yetNeeded + 1) >= pending.yetNeeded)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require((pending.ownersDone >= ownerIndexBit)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require((m_numOwners >= 1)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require(((ownerIndex + 1) >= ownerIndex)); /* <FIX> Insert:BC */,invariant
smartfix,access_control,parity_wallet_bug_2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/access_control/parity_wallet_bug_2/parity_wallet_bug_2.diff,added,require(((m_spentToday + _value) >= m_spentToday)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,token,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/token/token.diff,added,require((balances[msg.sender] >= _value)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,timelock,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/timelock/timelock.diff,added,require(((balances[msg.sender] + msg.value) >= balances[msg.sender])); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,timelock,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/timelock/timelock.diff,added,require(((now + 604800) >= now)); /* <FIX> Insert:BC */,runtime check
smartfix,arithmetic,timelock,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/timelock/timelock.diff,added,require(((lockTime[msg.sender] + _secondsToIncrease) >= lockTime[msg.sender])); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_benign_1,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_benign_1/integer_overflow_benign_1.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/tokensalechallenge/tokensalechallenge.diff,added,require(((numTokens == 0) || (((numTokens * PRICE_PER_TOKEN) / numTokens) == PRICE_PER_TOKEN))); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/tokensalechallenge/tokensalechallenge.diff,added,require(((balanceOf[msg.sender] + numTokens) >= balanceOf[msg.sender])); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/tokensalechallenge/tokensalechallenge.diff,added,require(((numTokens == 0) || (((numTokens * PRICE_PER_TOKEN) / numTokens) == PRICE_PER_TOKEN))); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_1,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_1/integer_overflow_1.diff,added,require(((sellerBalance + value) >= sellerBalance)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,overflow_single_tx,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/overflow_single_tx/overflow_single_tx.diff,added,require(((count + input) >= count)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,overflow_single_tx,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/overflow_single_tx/overflow_single_tx.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,overflow_single_tx,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/overflow_single_tx/overflow_single_tx.diff,added,require(((count + input) >= count)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,overflow_single_tx,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/overflow_single_tx/overflow_single_tx.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_minimal/integer_overflow_minimal.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,overflow_simple_add,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/overflow_simple_add/overflow_simple_add.diff,added,require(((balance + deposit) >= balance)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_multitx_onefunc_feasible,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_multitx_multifunc_feasible,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible.diff,added,require((count >= input)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_mapping_sym_1,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1.diff,added,require((map[k] >= v)); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/BECToken/BECToken.diff,added,require(((uint256(cnt) == 0) || (((uint256(cnt) * _value) / uint256(cnt)) == _value))); /* <FIX> Insert:BC */,invariant
smartfix,arithmetic,integer_overflow_add,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/arithmetic/integer_overflow_add/integer_overflow_add.diff,added,require(((count + input) >= count)); /* <FIX> Insert:BC */,invariant
smartfix,time_manipulation,ether_lotto,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/time_manipulation/ether_lotto/ether_lotto.diff,added,require(((pot + msg.value) >= pot)); /* <FIX> Insert:BC */,invariant
smartfix,time_manipulation,lottopollo,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/time_manipulation/lottopollo/lottopollo.diff,added,require((now >= rand)); /* <FIX> Insert:BC */,runtime check
smartfix,time_manipulation,roulette,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/SmartFix/time_manipulation/roulette/roulette.diff,added,require((smartfix_owner == msg.sender)); /* <FIX> Insert */,invariant
tips,bad_randomness,old_blockhash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/old_blockhash/old_blockhash.diff,modified,require(msg.value == 1 ether);,invariant
tips,bad_randomness,old_blockhash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/old_blockhash/old_blockhash.diff,modified,require(guesses[msg.sender].block == 0);,invariant
tips,bad_randomness,old_blockhash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/old_blockhash/old_blockhash.diff,modified,require(msg.value == 1 ether);,invariant
tips,bad_randomness,old_blockhash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/old_blockhash/old_blockhash.diff,modified,require(block.number > guesses[msg.sender].block);,invariant
tips,bad_randomness,guess_the_random_number,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/guess_the_random_number/guess_the_random_number.diff,modified,require(msg.value == 1 ether);,invariant
tips,bad_randomness,guess_the_random_number,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/bad_randomness/guess_the_random_number/guess_the_random_number.diff,modified,require(msg.value == 1 ether);,invariant
tips,other,name_registrar,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/other/name_registrar/name_registrar.diff,modified,require(unlocked);,invariant
tips,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/other/open_address_lottery/open_address_lottery.diff,modified,require(winner[msg.sender] == false);,invariant
tips,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/other/open_address_lottery/open_address_lottery.diff,modified,require(msg.sender == owner);,invariant
tips,other,open_address_lottery,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/other/open_address_lottery/open_address_lottery.diff,modified,require(msg.sender == owner);,invariant
tips,other,crypto_roulette,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/other/crypto_roulette/crypto_roulette.diff,modified,require(msg.value >= betPrice && number <= 10);,invariant
tips,denial_of_service,auction,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/denial_of_service/auction/auction.diff,modified,require(msg.value > currentBid);,invariant
tips,denial_of_service,auction,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/denial_of_service/auction/auction.diff,modified,require(currentFrontrunner.send(currentBid));,runtime check
tips,denial_of_service,send_loop,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/denial_of_service/send_loop/send_loop.diff,modified,require(refundAddresses[x].send(refunds[refundAddresses[x]]));,runtime check
tips,denial_of_service,dos_number,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/denial_of_service/dos_number/dos_number.diff,modified,require(numElements > 1500);,invariant
tips,denial_of_service,dos_number,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/denial_of_service/dos_number/dos_number.diff,modified,require(numElements > 1500);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(c / a == b);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(b > 0);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(b <= a);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(c >= a);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(b != 0);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(value <= _balances[msg.sender]);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(to != address(0));,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(spender != address(0));,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(value <= _balances[from]);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(value <= _allowed[from][msg.sender]);,invariant
tips,front_running,erc20,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/ERC20/ERC20.diff,modified,require(to != address(0));,invariant
tips,front_running,eth_tx_order_dependence_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.diff,modified,require(! claimed);,invariant
tips,front_running,eth_tx_order_dependence_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.diff,modified,require(msg.sender == owner);,invariant
tips,front_running,eth_tx_order_dependence_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.diff,added,require(! claimed);,invariant
tips,front_running,eth_tx_order_dependence_minimal,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.diff,added,require(submission < 10);,invariant
tips,front_running,findthishash,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/front_running/FindThisHash/FindThisHash.diff,modified,require(hash == sha3(solution));,invariant
tips,access_control,incorrect_constructor_name1,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/incorrect_constructor_name1/incorrect_constructor_name1.diff,modified,require(msg.sender == owner);,modifier
tips,access_control,proxy,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/proxy/proxy.diff,modified,require(callee.delegatecall(_data));,invariant
tips,access_control,wallet_04_confused_sign,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_04_confused_sign/wallet_04_confused_sign.diff,modified,require(amount >= balances[msg.sender]);,invariant
tips,access_control,wallet_04_confused_sign,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_04_confused_sign/wallet_04_confused_sign.diff,modified,require(creator == msg.sender);,invariant
tips,access_control,wallet_02_refund_nosub,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_02_refund_nosub/wallet_02_refund_nosub.diff,modified,require(amount <= balances[msg.sender]);,invariant
tips,access_control,wallet_02_refund_nosub,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_02_refund_nosub/wallet_02_refund_nosub.diff,modified,require(creator == msg.sender);,invariant
tips,access_control,mapping_write,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/mapping_write/mapping_write.diff,modified,require(msg.sender == owner);,invariant
tips,access_control,arbitrary_location_write_simple,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.diff,modified,require(0 <= bonusCodes.length);,invariant
tips,access_control,arbitrary_location_write_simple,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.diff,modified,require(idx < bonusCodes.length);,invariant
tips,access_control,arbitrary_location_write_simple,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.diff,modified,require(msg.sender == owner);,invariant
tips,access_control,unprotected0,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/unprotected0/unprotected0.diff,modified,require(msg.sender == owner);,modifier
tips,access_control,fibonaccibalance,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/FibonacciBalance/FibonacciBalance.diff,modified,"require(fibonacciLibrary.delegatecall(fibSig, withdrawalCounter));",invariant
tips,access_control,fibonaccibalance,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/FibonacciBalance/FibonacciBalance.diff,modified,require(fibonacciLibrary.delegatecall(msg.data));,invariant
tips,access_control,multiowned_vulnerable,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/multiowned_vulnerable/multiowned_vulnerable.diff,modified,require(owners[msg.sender] != 0);,modifier
tips,access_control,multiowned_vulnerable,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/multiowned_vulnerable/multiowned_vulnerable.diff,modified,require(_owner != 0);,invariant
tips,access_control,multiowned_vulnerable,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/multiowned_vulnerable/multiowned_vulnerable.diff,modified,require(owners[_owner] == msg.sender || (owners[_owner] != 0 && msg.sender == root));,invariant
tips,access_control,incorrect_constructor_name2,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/incorrect_constructor_name2/incorrect_constructor_name2.diff,modified,require(msg.sender == owner);,modifier
tips,access_control,wallet_03_wrong_constructor,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.diff,modified,require(amount <= balances[msg.sender]);,invariant
tips,access_control,wallet_03_wrong_constructor,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.diff,modified,require(creator == msg.sender);,invariant
tips,access_control,phishable,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/phishable/phishable.diff,modified,require(msg.sender == owner);,invariant
tips,access_control,incorrect_constructor_name3,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/incorrect_constructor_name3/incorrect_constructor_name3.diff,modified,require(msg.sender == owner);,modifier
tips,access_control,mycontract,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/access_control/mycontract/mycontract.diff,modified,require(msg.sender == owner);,invariant
tips,arithmetic,token,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/token/token.diff,modified,require(balances[msg.sender] - _value >= 0);,invariant
tips,arithmetic,timelock,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/timelock/timelock.diff,modified,require(balances[msg.sender] > 0);,invariant
tips,arithmetic,timelock,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/timelock/timelock.diff,modified,require(now > lockTime[msg.sender]);,runtime check
tips,arithmetic,insecure_transfer,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/insecure_transfer/insecure_transfer.diff,modified,require(balanceOf[msg.sender] >= _value);,invariant
tips,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/tokensalechallenge/tokensalechallenge.diff,modified,require(msg.value == 1 ether);,invariant
tips,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/tokensalechallenge/tokensalechallenge.diff,modified,require(msg.value == numTokens * PRICE_PER_TOKEN);,invariant
tips,arithmetic,tokensalechallenge,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/tokensalechallenge/tokensalechallenge.diff,modified,require(balanceOf[msg.sender] >= numTokens);,invariant
tips,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/BECToken/BECToken.diff,modified,require(a == 0 || c / a == b);,invariant
tips,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/BECToken/BECToken.diff,modified,require(b <= a);,invariant
tips,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/BECToken/BECToken.diff,modified,require(c >= a);,invariant
tips,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/BECToken/BECToken.diff,modified,require(_to != address(0));,invariant
tips,arithmetic,bectoken,https://github.com/ASSERT-KTH/RepairComp/blob/main/results/smartbugs/TIPS/arithmetic/BECToken/BECToken.diff,modified,require(_value > 0 && _value <= balances[msg.sender]);,invariant
